AptID;RwyID;ACCat;AppTyp;RwyDir;DH;RVR;AppClassification;AppGuidance;AppSystemMinima;AppPrecisionTyp
LTBA;23;C;ALTN ;233;350;1200;NULL;NULL;NULL;NULL
LTBA;23;D;ALTN ;233;350;1200;NULL;NULL;NULL;NULL
LTBA;23;D;LOCX ;233;620;2400;Type A;2D;1;NPA
LTBA;23;D;RNAVZ;233;620;2400;Type A;2D;NULL;NPA
LTBA;23;C;LOCX ;233;620;2400;Type A;2D;1;NPA
LTBA;23;C;RNAVZ;233;620;2400;Type A;2D;NULL;NPA
LTBA;23;C;LOCZ ;233;620;2400;Type A;2D;1;NPA
LTBA;23;C;VORZ ;233;620;2400;Type A;2D;2;NPA
LTBA;23;D;LOCZ ;233;620;2400;Type A;2D;1;NPA
LTBA;23;D;VORZ ;233;620;2400;Type A;2D;2;NPA
LTBA;23;C;LOCY ;233;620;2400;Type A;2D;1;NPA
LTBA;23;D;LOCY ;233;620;2400;Type A;2D;1;NPA
LTBA;23;D;VORY ;233;710;2400;Type A;2D;2;NPA
LTBA;23;C;VORY ;233;710;2400;Type A;2D;2;NPA
LTBA;23;C;CIRC ;233;1006;2400;Type A;2D;4;NPA
LTBA;23;D;CIRC ;233;1006;3600;Type A;2D;4;NPA
LTBA;ALL ;C;ETOPS;0;400;1350;NULL;NULL;NULL;NULL
LTBA;ALL ;D;ETOPS;0;400;1350;NULL;NULL;NULL;NULL
LTBD;9;C;VORX ;87;500;2300;Type A;2D;2;NPA
LTBD;9;C;VORY ;87;500;2300;Type A;2D;2;NPA
LTBD;9;C;VORZ ;87;500;2300;Type A;2D;2;NPA
LTBD;9;D;VORX ;87;500;2300;Type A;2D;2;NPA
LTBD;9;D;VORY ;87;500;2300;Type A;2D;2;NPA
LTBD;9;D;VORZ ;87;500;2300;Type A;2D;2;NPA
LTBD;9;C;CIRC ;87;2896;2400;Type A;2D;4;NPA
LTBD;9;D;CIRC ;87;3696;3600;Type A;2D;4;NPA
LTBD;27;D;VORV ;267;886;2400;Type A;2D;2;NPA
LTBD;27;C;VORV ;267;886;2400;Type A;2D;2;NPA
LTBD;27;C;VORW ;267;896;2400;Type A;2D;2;NPA
LTBD;27;D;VORW ;267;896;2400;Type A;2D;2;NPA
LTBD;27;C;CIRC ;267;2896;2400;Type A;2D;4;NPA
LTBD;27;D;CIRC ;267;3696;3600;Type A;2D;4;NPA
LTBD;ALL ;C;ETOPS;0;900;3800;NULL;NULL;NULL;NULL
LTBD;ALL ;D;ETOPS;0;900;3800;NULL;NULL;NULL;NULL
LTBF;18;C;CIRC ;177;1460;2400;Type A;2D;4;NPA
LTBF;18;D;CIRC ;177;2260;3600;Type A;2D;4;NPA
LTBF;36;C;ILS  ;357;200;550;Type B;3D;0;PA
LTBF;36;D;ILS  ;357;200;550;Type B;3D;0;PA
LTBF;36;C;ALTN ;357;350;1000;NULL;NULL;NULL;NULL
LTBF;36;D;ALTN ;357;350;1000;NULL;NULL;NULL;NULL
LTBF;36;D;LOC  ;357;768;2400;Type A;2D;1;NPA
LTBF;36;C;LOC  ;357;768;2400;Type A;2D;1;NPA
LTBF;36;C;CIRC ;357;1460;2400;Type A;2D;4;NPA
LTBF;36;D;CIRC ;357;2260;3600;Type A;2D;4;NPA
LTBF;ALL ;C;ETOPS;0;400;1350;NULL;NULL;NULL;NULL
LTBF;ALL ;D;ETOPS;0;400;1350;NULL;NULL;NULL;NULL
LTBG;36;C;ILSY ;356;200;800;Type B;3D;0;PA
LTBG;36;C;ILSZ ;356;200;800;Type B;3D;0;PA
LTBG;36;D;ILSY ;356;200;800;Type B;3D;0;PA
LTBG;36;D;ILSZ ;356;200;800;Type B;3D;0;PA
LTBG;ALL ;C;ETOPS;0;400;1600;NULL;NULL;NULL;NULL
LTBG;ALL ;D;ETOPS;0;400;1600;NULL;NULL;NULL;NULL
LTBG;ALL ;C;ALTN ;0;900;4400;NULL;NULL;NULL;NULL
LTBG;ALL ;D;ALTN ;0;1320;4800;NULL;NULL;NULL;NULL
LTBH;4;C;ILS  ;0;300;900;Type A;3D;0;PA
LTBH;4;D;ILS  ;0;300;900;Type A;3D;0;PA
LTBH;4;C;LOC  ;37;390;1400;Type A;2D;1;NPA
LTBH;4;D;LOC  ;37;390;1400;Type A;2D;1;NPA
LTBH;4;C;ALTN ;36;500;1700;NULL;NULL;NULL;NULL
LTBH;4;D;ALTN ;36;500;1700;NULL;NULL;NULL;NULL
LTBH;4;C;RNAV ;0;700;2400;Type A;2D;1;NPA
LTBH;4;D;RNAV ;0;700;2400;Type A;2D;1;NPA
LTBH;4;C;CIRC ;36;1500;2400;Type A;2D;4;NPA
LTBH;4;D;CIRC ;36;1500;3600;Type A;2D;4;NPA
LTBH;22;C;CIRC ;216;1500;2400;Type A;2D;4;NPA
LTBH;22;C;RNAV ;217;680;3100;Type A;2D;1;NPA
LTBH;22;D;RNAV ;217;680;3100;Type A;2D;1;NPA
LTBH;22;D;CIRC ;216;1500;3600;Type A;2D;4;NPA
LTBH;22;C;ALTN ;216;880;4100;NULL;NULL;NULL;NULL
LTBH;22;D;ALTN ;216;880;4100;NULL;NULL;NULL;NULL
LTBH;ALL ;C;ETOPS;0;500;1700;NULL;NULL;NULL;NULL
LTBH;ALL ;D;ETOPS;0;500;1700;NULL;NULL;NULL;NULL
LTBI;8;C;RNAV ;85;539;2000;Type A;2D;1;NPA
LTBI;8;D;RNAV ;85;539;2400;Type A;2D;1;NPA
LTBI;8;C;ALTN ;85;739;3000;NULL;NULL;NULL;NULL
LTBI;8;D;ALTN ;85;739;3400;NULL;NULL;NULL;NULL
LTBI;8;C;CIRC ;85;1299;4800;Type A;2D;4;NPA
LTBI;8;D;CIRC ;85;1319;4800;Type A;2D;4;NPA
LTBI;26;C;ILS  ;265;200;800;Type B;3D;0;PA
LTBI;26;D;ILS  ;265;200;800;Type B;3D;0;PA
LTBI;26;D;LOC  ;265;327;1200;Type A;2D;1;NPA
LTBI;26;C;LOC  ;265;327;1200;Type A;2D;1;NPA
LTBI;26;C;RNAV ;265;430;1200;Type A;2D;1;NPA
LTBI;26;C;ALTN ;265;350;1250;NULL;NULL;NULL;NULL
LTBI;26;D;ALTN ;265;350;1250;NULL;NULL;NULL;NULL
LTBI;26;D;RNAV ;265;430;1600;Type A;2D;1;NPA
LTBI;26;C;CIRC ;265;1299;4800;Type A;2D;4;NPA
LTBI;26;D;CIRC ;265;1319;4800;Type A;2D;4;NPA
LTBI;ALL ;C;ETOPS;0;400;1600;NULL;NULL;NULL;NULL
LTBI;ALL ;D;ETOPS;0;400;1600;NULL;NULL;NULL;NULL
LTBJ;16L ;C;ILSX ;162;202;750;Type B;3D;0;PA
LTBJ;16L ;C;ILSY ;162;202;750;Type B;3D;0;PA
LTBJ;16L ;C;ILSZ ;162;202;750;Type B;3D;0;PA
LTBJ;16L ;D;ILSX ;162;202;750;Type B;3D;0;PA
LTBJ;16L ;D;ILSY ;162;202;750;Type B;3D;0;PA
LTBJ;16L ;D;ILSZ ;162;202;750;Type B;3D;0;PA
LTBJ;16L ;C;ALTN ;161;352;1200;NULL;NULL;NULL;NULL
LTBJ;16L ;D;ALTN ;161;352;1200;NULL;NULL;NULL;NULL
LTBJ;16L ;D;LOCX ;162;500;1800;Type A;2D;1;NPA
LTBJ;16L ;D;LOCY ;162;500;1800;Type A;2D;1;NPA
LTBJ;16L ;D;LOCZ ;162;500;1800;Type A;2D;1;NPA
LTBJ;16L ;C;LOCX ;162;500;1800;Type A;2D;1;NPA
LTBJ;16L ;C;LOCY ;162;500;1800;Type A;2D;1;NPA
LTBJ;16L ;C;LOCZ ;162;500;1800;Type A;2D;1;NPA
LTBJ;16L ;C;RNAVZ;162;530;2000;Type A;2D;NULL;NPA
LTBJ;16L ;D;RNAVZ;162;530;2000;Type A;2D;NULL;NPA
LTBJ;16L ;D;VORZ ;162;740;2400;Type A;2D;2;NPA
LTBJ;16L ;C;VORZ ;162;740;2400;Type A;2D;2;NPA
LTBJ;16L ;C;CIRC ;0;1090;2400;Type A;2D;4;NPA
LTBJ;16L ;D;CIRC ;162;1090;3600;Type A;2D;4;NPA
LTBJ;16R ;C;RNAVZ;162;530;2000;Type A;2D;NULL;NPA
LTBJ;16R ;D;RNAVZ;162;530;2000;Type A;2D;NULL;NPA
LTBJ;16R ;C;CIRC ;0;1090;2400;Type A;2D;4;NPA
LTBJ;16R ;D;ALTN ;162;730;3000;NULL;NULL;NULL;NULL
LTBJ;16R ;C;ALTN ;162;730;3000;NULL;NULL;NULL;NULL
LTBJ;16R ;D;CIRC ;162;1090;3600;Type A;2D;4;NPA
LTBJ;34L ;C;RNAVZ;342;636;2400;Type A;2D;NULL;NPA
LTBJ;34L ;C;VORZ ;342;636;2400;Type A;2D;2;NPA
LTBJ;34L ;D;RNAVZ;342;636;2400;Type A;2D;NULL;NPA
LTBJ;34L ;D;VORZ ;342;636;2400;Type A;2D;2;NPA
LTBJ;34L ;C;CIRC ;0;1090;2400;Type A;2D;4;NPA
LTBJ;34L ;C;ALTN ;341;836;3400;NULL;NULL;NULL;NULL
LTBJ;34L ;D;ALTN ;341;836;3400;NULL;NULL;NULL;NULL
LTBJ;34L ;D;CIRC ;342;1090;3600;Type A;2D;4;NPA
LTBJ;34R ;C;CAT2 ;0;151;450;Type B;3D;0;PA
LTBJ;34R ;D;CAT2 ;0;151;450;Type B;3D;0;PA
LTBJ;34R ;C;ILSY ;341;226;550;Type B;3D;0;PA
LTBJ;34R ;C;ILSZ ;341;226;550;Type B;3D;0;PA
LTBJ;34R ;D;ILSY ;341;226;550;Type B;3D;0;PA
LTBJ;34R ;D;ILSZ ;341;226;550;Type B;3D;0;PA
LTBJ;34R ;C;ILSU ;342;226;550;Type B;3D;0;PA
LTBJ;34R ;C;ILSV ;342;226;550;Type B;3D;0;PA
LTBJ;34R ;D;ILSU ;342;226;550;Type B;3D;0;PA
LTBJ;34R ;D;ILSV ;342;226;550;Type B;3D;0;PA
LTBJ;34R ;C;ALTN ;341;301;900;NULL;NULL;NULL;NULL
LTBJ;34R ;D;ALTN ;341;301;900;NULL;NULL;NULL;NULL
LTBJ;34R ;C;LOCU ;342;636;2200;Type A;2D;1;NPA
LTBJ;34R ;C;LOCV ;342;636;2200;Type A;2D;1;NPA
LTBJ;34R ;D;LOCU ;342;636;2200;Type A;2D;1;NPA
LTBJ;34R ;D;LOCV ;342;636;2200;Type A;2D;1;NPA
LTBJ;34R ;D;RNAVZ;342;636;2200;Type A;2D;NULL;NPA
LTBJ;34R ;D;VORZ ;342;636;2200;Type A;2D;2;NPA
LTBJ;34R ;C;LOCY ;341;636;2200;Type A;2D;1;NPA
LTBJ;34R ;C;LOCZ ;341;636;2200;Type A;2D;1;NPA
LTBJ;34R ;D;LOCY ;341;636;2200;Type A;2D;1;NPA
LTBJ;34R ;D;LOCZ ;341;636;2200;Type A;2D;1;NPA
LTBJ;34R ;C;RNAVZ;342;636;2200;Type A;2D;NULL;NPA
LTBJ;34R ;C;VORZ ;342;636;2200;Type A;2D;2;NPA
LTBJ;34R ;D;NDBY ;342;786;2400;Type A;2D;3;NPA
LTBJ;34R ;D;NDBZ ;342;786;2400;Type A;2D;3;NPA
LTBJ;34R ;C;NDBY ;342;786;2400;Type A;2D;3;NPA
LTBJ;34R ;C;NDBZ ;342;786;2400;Type A;2D;3;NPA
LTBJ;34R ;C;CIRC ;0;1090;2400;Type A;2D;4;NPA
LTBJ;34R ;D;CIRC ;342;1090;3600;Type A;2D;4;NPA
LTBJ;ALL ;C;ETOPS;0;426;1350;NULL;NULL;NULL;NULL
LTBJ;ALL ;D;ETOPS;0;426;1350;NULL;NULL;NULL;NULL
LTBL;17;C;ILSY ;0;200;800;Type B;3D;0;PA
LTBL;17;C;ILSZ ;0;200;800;Type B;3D;0;PA
LTBL;17;D;ILSY ;0;200;800;Type B;3D;0;PA
LTBL;17;D;ILSZ ;0;200;800;Type B;3D;0;PA
LTBL;17;C;RNAV ;0;384;1200;Type A;2D;1;NPA
LTBL;17;D;RNAV ;0;384;1200;Type A;2D;1;NPA
LTBL;17;C;LOCY ;171;384;1200;Type A;2D;1;NPA
LTBL;17;C;LOCZ ;171;384;1200;Type A;2D;1;NPA
LTBL;17;D;LOCY ;171;384;1200;Type A;2D;1;NPA
LTBL;17;D;LOCZ ;171;384;1200;Type A;2D;1;NPA
LTBL;17;C;ALTN ;171;350;1250;NULL;NULL;NULL;NULL
LTBL;17;D;ALTN ;171;350;1250;NULL;NULL;NULL;NULL
LTBL;17;C;CIRC ;0;714;4800;Type A;2D;4;NPA
LTBL;17;D;CIRC ;171;854;4800;Type A;2D;4;NPA
LTBL;35;C;CIRC ;0;1624;4800;Type A;2D;4;NPA
LTBL;35;D;CIRC ;0;1624;4800;Type A;2D;4;NPA
LTBL;ALL ;C;ETOPS;0;400;1600;NULL;NULL;NULL;NULL
LTBL;ALL ;D;ETOPS;0;400;1600;NULL;NULL;NULL;NULL
LTBO;9;C;CIRC ;86;1702;2400;Type A;2D;4;NPA
LTBO;9;D;CIRC ;86;1702;3600;Type A;2D;4;NPA
LTBO;27;C;NDBZ ;266;833;2400;Type A;2D;3;NPA
LTBO;27;C;VORZ ;266;833;2400;Type A;2D;2;NPA
LTBO;27;D;NDBZ ;266;833;2400;Type A;2D;3;NPA
LTBO;27;D;VORZ ;266;833;2400;Type A;2D;2;NPA
LTBO;27;C;CIRC ;266;1702;2400;Type A;2D;4;NPA
LTBO;27;C;ALTN ;266;1033;3400;NULL;NULL;NULL;NULL
LTBO;27;D;ALTN ;266;1033;3400;NULL;NULL;NULL;NULL
LTBO;27;D;CIRC ;266;1702;3600;Type A;2D;4;NPA
LTBO;ALL ;C;ETOPS;0;1233;3900;NULL;NULL;NULL;NULL
LTBO;ALL ;D;ETOPS;0;1233;3900;NULL;NULL;NULL;NULL
LTBQ;9;C;CIRC ;90;1612;2400;Type A;2D;4;NPA
LTBQ;9;C;RNAV ;91;566;2600;Type A;2D;1;NPA
LTBQ;9;D;RNAV ;91;566;2600;Type A;2D;1;NPA
LTBQ;9;C;ALTN ;90;766;3600;NULL;NULL;NULL;NULL
LTBQ;9;D;ALTN ;90;766;3600;NULL;NULL;NULL;NULL
LTBQ;9;D;CIRC ;90;1612;3600;Type A;2D;4;NPA
LTBQ;27;C;ILS  ;270;318;700;Type A;3D;0;PA
LTBQ;27;D;ILS  ;270;318;700;Type A;3D;0;PA
LTBQ;27;C;ALTN ;270;518;1500;NULL;NULL;NULL;NULL
LTBQ;27;D;ALTN ;270;518;1500;NULL;NULL;NULL;NULL
LTBQ;27;C;LOC  ;271;808;2400;Type A;2D;1;NPA
LTBQ;27;D;LOC  ;271;808;2400;Type A;2D;1;NPA
LTBQ;27;C;CIRC ;270;1612;2400;Type A;2D;4;NPA
LTBQ;27;D;CIRC ;270;1612;3600;Type A;2D;4;NPA
LTBQ;ALL ;C;ETOPS;0;518;1500;NULL;NULL;NULL;NULL
LTBQ;ALL ;D;ETOPS;0;518;1500;NULL;NULL;NULL;NULL
LTBR;07L ;C;CIRC ;0;2237;2400;Type A;2D;4;NPA
LTBR;07L ;D;CIRC ;69;2237;3600;Type A;2D;4;NPA
LTBR;07R ;C;CIRC ;0;2237;2400;Type A;2D;4;NPA
LTBR;07R ;D;CIRC ;69;2237;3600;Type A;2D;4;NPA
LTBR;25L ;C;CIRC ;0;2237;2400;Type A;2D;4;NPA
LTBR;25L ;D;CIRC ;249;2237;3600;Type A;2D;4;NPA
LTBR;25R ;D;ILSY ;249;210;550;Type B;3D;0;PA
LTBR;25R ;D;ILSZ ;249;210;550;Type B;3D;0;PA
LTBR;25R ;C;ILSY ;249;210;550;Type B;3D;0;PA
LTBR;25R ;C;ILSZ ;249;210;550;Type B;3D;0;PA
LTBR;25R ;C;ALTN ;249;360;1000;NULL;NULL;NULL;NULL
LTBR;25R ;D;ALTN ;249;360;1000;NULL;NULL;NULL;NULL
LTBR;25R ;C;NDBZ ;249;951;2400;Type A;2D;3;NPA
LTBR;25R ;C;VORZ ;249;951;2400;Type A;2D;2;NPA
LTBR;25R ;D;NDBZ ;249;951;2400;Type A;2D;3;NPA
LTBR;25R ;D;VORZ ;249;951;2400;Type A;2D;2;NPA
LTBR;25R ;C;LOCY ;249;1001;2400;Type A;2D;1;NPA
LTBR;25R ;C;LOCZ ;249;1001;2400;Type A;2D;1;NPA
LTBR;25R ;D;LOCY ;249;1001;2400;Type A;2D;1;NPA
LTBR;25R ;D;LOCZ ;249;1001;2400;Type A;2D;1;NPA
LTBR;25R ;C;CIRC ;0;2237;2400;Type A;2D;4;NPA
LTBR;25R ;D;CIRC ;249;2237;3600;Type A;2D;4;NPA
LTBR;ALL ;C;ETOPS;0;410;1350;NULL;NULL;NULL;NULL
LTBR;ALL ;D;ETOPS;0;410;1350;NULL;NULL;NULL;NULL
LTBS;1;C;ILSY ;11;200;550;Type B;3D;0;PA
LTBS;1;C;ILSZ ;11;200;550;Type B;3D;0;PA
LTBS;1;D;ILSY ;11;200;550;Type B;3D;0;PA
LTBS;1;D;ILSZ ;11;200;550;Type B;3D;0;PA
LTBS;1;C;ALTN ;10;350;1000;NULL;NULL;NULL;NULL
LTBS;1;D;ALTN ;10;350;1000;NULL;NULL;NULL;NULL
LTBS;1;C;LOCY ;10;890;2400;Type A;2D;1;NPA
LTBS;1;C;LOCZ ;10;890;2400;Type A;2D;1;NPA
LTBS;1;D;LOCY ;10;890;2400;Type A;2D;1;NPA
LTBS;1;D;LOCZ ;10;890;2400;Type A;2D;1;NPA
LTBS;1;C;VORZ ;10;890;2400;Type A;2D;2;NPA
LTBS;1;D;VORZ ;10;890;2400;Type A;2D;2;NPA
LTBS;1;C;NDBY ;10;1190;2400;Type A;2D;3;NPA
LTBS;1;C;NDBZ ;10;1190;2400;Type A;2D;3;NPA
LTBS;1;C;VORY ;10;1190;2400;Type A;2D;2;NPA
LTBS;1;D;NDBY ;10;1190;2400;Type A;2D;3;NPA
LTBS;1;D;NDBZ ;10;1190;2400;Type A;2D;3;NPA
LTBS;1;D;VORY ;10;1190;2400;Type A;2D;2;NPA
LTBS;1;C;CIRC ;10;1580;2400;Type A;2D;4;NPA
LTBS;1;D;CIRC ;10;2290;3600;Type A;2D;4;NPA
LTBS;19;D;RNAV ;191;1000;2400;Type A;2D;1;NPA
LTBS;19;C;RNAV ;191;1000;2400;Type A;2D;1;NPA
LTBS;19;C;CIRC ;191;1580;2400;Type A;2D;4;NPA
LTBS;19;C;LOC  ;190;700;2800;Type A;2D;1;NPA
LTBS;19;D;LOC  ;190;700;2800;Type A;2D;1;NPA
LTBS;19;C;ALTN ;191;1200;3400;NULL;NULL;NULL;NULL
LTBS;19;D;ALTN ;191;1200;3400;NULL;NULL;NULL;NULL
LTBS;19;D;CIRC ;191;2290;3600;Type A;2D;4;NPA
LTBS;ALL ;C;ETOPS;0;400;1350;NULL;NULL;NULL;NULL
LTBS;ALL ;D;ETOPS;0;400;1350;NULL;NULL;NULL;NULL
LTBU;4;C;ILSZ ;44;222;550;Type B;3D;0;PA
LTBU;4;D;ILSZ ;44;222;550;Type B;3D;0;PA
LTBU;4;C;ILSX ;43;222;550;Type B;3D;0;PA
LTBU;4;D;ILSX ;43;222;550;Type B;3D;0;PA
LTBU;4;C;LOCZ ;44;342;900;Type A;2D;1;NPA
LTBU;4;D;LOCZ ;44;342;900;Type A;2D;1;NPA
LTBU;4;C;ALTN ;43;372;1000;NULL;NULL;NULL;NULL
LTBU;4;D;ALTN ;43;372;1000;NULL;NULL;NULL;NULL
LTBU;4;C;NDBZ ;0;392;1100;Type A;2D;3;NPA
LTBU;4;C;VORZ ;0;392;1100;Type A;2D;2;NPA
LTBU;4;D;NDBZ ;0;392;1100;Type A;2D;3;NPA
LTBU;4;D;VORZ ;0;392;1100;Type A;2D;2;NPA
LTBU;4;D;LOCX ;43;512;1600;Type A;2D;1;NPA
LTBU;4;C;LOCX ;43;512;1600;Type A;2D;1;NPA
LTBU;4;C;CIRC ;0;1130;2400;Type A;2D;4;NPA
LTBU;4;D;CIRC ;44;1130;3600;Type A;2D;4;NPA
LTBU;22;C;VORZ ;0;430;1600;Type A;2D;2;NPA
LTBU;22;D;VORZ ;0;430;1600;Type A;2D;2;NPA
LTBU;22;D;NDBZ ;0;480;1800;Type A;2D;3;NPA
LTBU;22;C;NDBZ ;0;480;1800;Type A;2D;3;NPA
LTBU;22;C;CIRC ;0;1130;2400;Type A;2D;4;NPA
LTBU;22;C;ALTN ;223;630;2600;NULL;NULL;NULL;NULL
LTBU;22;D;ALTN ;223;630;2600;NULL;NULL;NULL;NULL
LTBU;22;D;CIRC ;224;1130;3600;Type A;2D;4;NPA
LTBU;ALL ;C;ETOPS;0;422;1350;NULL;NULL;NULL;NULL
LTBU;ALL ;D;ETOPS;0;422;1350;NULL;NULL;NULL;NULL
LTBY;9;C;ILSZ ;87;201;550;Type B;3D;0;PA
LTBY;9;D;ILSZ ;87;201;550;Type B;3D;0;PA
LTBY;9;C;ALTN ;87;351;1000;NULL;NULL;NULL;NULL
LTBY;9;D;ALTN ;87;351;1000;NULL;NULL;NULL;NULL
LTBY;9;C;NDBY ;87;751;2400;Type A;2D;3;NPA
LTBY;9;C;VORY ;87;751;2400;Type A;2D;2;NPA
LTBY;9;C;LOCZ ;87;751;2400;Type A;2D;1;NPA
LTBY;9;D;LOCZ ;87;751;2400;Type A;2D;1;NPA
LTBY;9;D;VORY ;87;751;2400;Type A;2D;2;NPA
LTBY;9;D;NDBY ;87;751;2400;Type A;2D;3;NPA
LTBY;9;C;CIRC ;0;2201;2400;Type A;2D;4;NPA
LTBY;9;D;CIRC ;87;2801;3600;Type A;2D;4;NPA
LTBY;9;C;VORZ ;87;2001;5000;Type A;2D;2;NPA
LTBY;9;C;NDBZ ;87;2001;5000;Type A;2D;3;NPA
LTBY;9;D;NDBZ ;87;2001;5000;Type A;2D;3;NPA
LTBY;9;D;VORZ ;87;2001;5000;Type A;2D;2;NPA
LTBY;ALL ;C;ETOPS;0;401;1350;NULL;NULL;NULL;NULL
LTBY;ALL ;D;ETOPS;0;401;1350;NULL;NULL;NULL;NULL
LTBZ;13;C;CAT2 ;0;100;300;Type B;3D;0;PA
LTBZ;13;D;CAT2 ;0;100;300;Type B;3D;0;PA
LTBZ;13;C;ILSZ ;126;200;550;Type B;3D;0;PA
LTBZ;13;D;ILSZ ;126;200;550;Type B;3D;0;PA
LTBZ;13;C;ALTN ;126;250;750;NULL;NULL;NULL;NULL
LTBZ;13;D;ALTN ;126;250;750;NULL;NULL;NULL;NULL
LTBZ;13;C;LOCZ ;126;373;1000;Type A;2D;1;NPA
LTBZ;13;D;LOCZ ;126;373;1000;Type A;2D;1;NPA
LTBZ;13;C;DME  ;0;373;1000;Type A;2D;1;NPA
LTBZ;13;D;DME  ;0;373;1000;Type A;2D;1;NPA
LTBZ;13;D;NDB  ;0;403;1200;Type A;2D;3;NPA
LTBZ;13;C;NDB  ;0;403;1200;Type A;2D;3;NPA
LTBZ;13;C;RNAV ;126;533;1700;Type A;2D;1;NPA
LTBZ;13;D;RNAV ;126;533;1700;Type A;2D;1;NPA
LTBZ;13;C;CIRC ;0;1963;2400;Type A;2D;4;NPA
LTBZ;13;D;CIRC ;126;2293;3600;Type A;2D;4;NPA
LTBZ;31;C;CAT2 ;0;100;300;Type B;3D;0;PA
LTBZ;31;D;CAT2 ;0;100;300;Type B;3D;0;PA
LTBZ;31;C;ILSY ;306;200;550;Type B;3D;0;PA
LTBZ;31;C;ILSZ ;306;200;550;Type B;3D;0;PA
LTBZ;31;D;ILSY ;306;200;550;Type B;3D;0;PA
LTBZ;31;D;ILSZ ;306;200;550;Type B;3D;0;PA
LTBZ;31;C;ALTN ;306;250;750;NULL;NULL;NULL;NULL
LTBZ;31;D;ALTN ;306;250;750;NULL;NULL;NULL;NULL
LTBZ;31;C;RNAV ;306;593;2000;Type A;2D;1;NPA
LTBZ;31;D;RNAV ;306;593;2000;Type A;2D;1;NPA
LTBZ;31;C;LOCY ;306;673;2400;Type A;2D;1;NPA
LTBZ;31;C;LOCZ ;306;673;2400;Type A;2D;1;NPA
LTBZ;31;D;LOCY ;306;673;2400;Type A;2D;1;NPA
LTBZ;31;D;LOCZ ;306;673;2400;Type A;2D;1;NPA
LTBZ;31;C;DME  ;0;873;2400;Type A;2D;1;NPA
LTBZ;31;D;DME  ;0;873;2400;Type A;2D;1;NPA
LTBZ;31;D;NDB  ;0;1073;2400;Type A;2D;3;NPA
LTBZ;31;C;NDB  ;0;1073;2400;Type A;2D;3;NPA
LTBZ;31;C;CIRC ;0;1963;2400;Type A;2D;4;NPA
LTBZ;31;D;CIRC ;306;2293;3600;Type A;2D;4;NPA
LTBZ;ALL ;C;ETOPS;0;400;1350;NULL;NULL;NULL;NULL
